id,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bedrooms,beds,price,availability_30,availability_60,availability_90,availability_365,number_of_reviews,review_scores_rating,reviews_per_month,estimated_occupancy_l365d,estimated_revenue_l365d,host_is_superhost
1383518034646076892,Upper East Side,40.7623,-73.95697,Private room in rental unit,Private room,1,1.0,1.0,119.9,4,34,64,175,1,5.0,0.07,0,0.0,No
1383648026356907942,Flatbush,40.64535774085223,-73.9539685472846,Entire rental unit,Entire home/apt,4,2.0,2.0,153.99,9,34,58,141,0,,0.0,0,0.0,Yes
1383680335751197668,Astoria,40.76454711698633,-73.9283963351419,Entire rental unit,Entire home/apt,2,1.0,1.0,160.63,0,1,1,221,4,5.0,0.31,180,28913.0,Yes
1412768585517639641,Midtown,40.75133248563844,-73.98412113331048,Private room in rental unit,Private room,1,1.0,1.0,165.03,30,60,90,365,0,,0.0,0,0.0,Yes
1413005836445680061,Greenwich Village,40.73229003085636,-73.99978568371868,Entire rental unit,Entire home/apt,7,3.0,3.0,713.5,0,1,3,278,2,5.0,0.17,120,85620.0,No
1413200931627367563,Bushwick,40.6849844,-73.9137944,Private room in rental unit,Private room,2,1.0,1.0,66.37,0,0,0,225,3,5.0,0.27,180,11947.0,Yes
1413253788430978399,Midtown,40.74471678676113,-73.98505967632725,Entire rental unit,Entire home/apt,5,2.0,3.0,216.91500000000002,12,27,40,271,21,5.0,1.75,255,305745.0,Yes
1413279094449796444,Forest Hills,40.71819,-73.85047,Private room in townhouse,Private room,3,1.0,2.0,101.0,28,58,88,88,0,,0.0,0,0.0,No
1413794859388231683,Arverne,40.59051662538001,-73.79376254975796,Entire rental unit,Entire home/apt,7,3.0,3.0,281.73,25,28,58,333,1,5.0,1.0,60,16904.0,Yes
1413901507290549159,East Flatbush,40.64282846666846,-73.9257459528333,Private room in home,Private room,2,1.0,1.0,189.0,23,53,72,161,19,4.79,1.48,230,43470.0,Yes
1383864516183036650,Long Island City,40.7478399,-73.9412911,Entire rental unit,Entire home/apt,4,2.0,1.0,216.91500000000002,0,0,1,1,1,5.0,0.22,60,0.0,No
1384026572935250915,East Harlem,40.79308251921725,-73.94036582195301,Entire rental unit,Entire home/apt,2,1.0,1.0,120.64,30,60,90,365,3,5.0,0.28,186,22439.0,No
1384064717721387795,East Harlem,40.79236,-73.94743,Private room in rental unit,Private room,2,1.0,1.0,75.7,0,5,35,310,2,5.0,0.26,120,9084.0,Yes
1384118775585291853,Richmond Hill,40.7044897,-73.8189627,Private room in home,Private room,2,1.0,1.0,117.0,9,35,63,335,86,4.94,6.32,255,29835.0,Yes
1384120843589486169,Williamsburg,40.72053,-73.95818,Private room in loft,Private room,1,1.0,1.0,205.5,13,26,45,300,4,4.0,0.72,51,10481.0,No
1384153171785504020,Kew Gardens,40.70563618812616,-73.82000284424488,Private room in home,Private room,2,1.0,1.0,107.0,14,38,54,326,74,4.88,5.35,255,27285.0,Yes
1384207415200635749,Williamsburg,40.71569,-73.9452,Private room in rental unit,Private room,2,1.0,1.0,137.0,2,16,26,178,36,4.83,2.53,255,34935.0,Yes
1384225703887403930,Sunset Park,40.65681,-74.00301,Private room in home,Private room,2,1.0,1.0,73.52,3,7,19,294,2,5.0,0.34,120,8822.0,Yes
1401404614377401532,Upper East Side,40.78355373135471,-73.94610716588568,Entire rental unit,Entire home/apt,4,2.0,3.0,227.23,29,59,89,364,1,5.0,0.1,60,13634.0,No
1401450836992453244,Williamsburg,40.70645,-73.93111,Private room in rental unit,Private room,2,1.0,1.0,76.9,30,60,90,365,1,5.0,0.11,60,4614.0,No
1401531334093003878,Chelsea,40.7444968,-73.99396709999999,Entire loft,Entire home/apt,8,3.0,5.0,216.91500000000002,0,0,11,286,0,,0.0,0,0.0,Yes
1401984329632848182,Financial District,40.70503,-74.0061,Private room in rental unit,Private room,1,1.0,1.0,109.53,0,0,0,163,0,,0.0,0,0.0,No
1402114351617393809,West Village,40.7336467,-74.0097873,Entire rental unit,Entire home/apt,6,3.0,3.0,216.91500000000002,0,0,0,74,0,,0.0,0,0.0,No
1402152279369382835,SoHo,40.72444,-74.00824,Room in hotel,Private room,2,1.0,1.0,389.0,16,42,72,325,25,4.56,3.52,255,99195.0,Unknown
1402302802842413691,Bellerose,40.73785,-73.71642,Entire home,Entire home/apt,4,3.0,3.0,320.8,30,60,90,269,0,,0.0,0,0.0,No
1402372595809315458,Upper West Side,40.79011535713309,-73.97269607090689,Entire rental unit,Entire home/apt,7,1.0,1.0,216.91500000000002,30,60,90,365,0,,0.0,0,0.0,No
1402376409459667263,Chelsea,40.74376,-73.99708,Entire rental unit,Entire home/apt,2,1.0,1.0,186.21,0,0,0,74,1,5.0,0.09,60,11173.0,No
1402385889184039779,Williamsburg,40.71146889148119,-73.96142379718474,Entire rental unit,Entire home/apt,2,1.0,1.0,273.16,10,28,58,58,6,5.0,0.48,255,69656.0,Yes
1402404334568782410,Bushwick,40.69594,-73.91953,Entire rental unit,Entire home/apt,2,1.0,1.0,140.71,28,58,88,88,0,,0.0,0,0.0,No
1402454491765742255,Flatlands,40.62374,-73.94603,Private room in home,Private room,2,1.0,1.0,194.0,18,48,78,350,28,5.0,2.72,255,49470.0,Yes
1402460436203780985,Williamsbridge,40.88151,-73.85481,Entire rental unit,Entire home/apt,2,2.0,2.0,109.51,0,0,0,75,0,,0.0,0,0.0,No
1402571190017567577,Lower East Side,40.7128433,-73.9902855,Dome,Entire home/apt,2,1.0,1.0,207.59,21,51,81,356,1,5.0,0.32,60,12455.0,Yes
1384248659352056848,Upper East Side,40.76893128074395,-73.96656715766152,Entire rental unit,Entire home/apt,4,2.0,2.0,740.67,0,12,42,149,2,5.0,0.2,120,88880.0,Yes
1384254967179360127,Park Slope,40.67098,-73.98439,Entire rental unit,Entire home/apt,2,1.0,2.0,216.91500000000002,0,0,10,175,0,,0.0,0,0.0,No
1384405970834006442,Sheepshead Bay,40.60552,-73.95903,Private room in rental unit,Private room,2,1.0,1.0,49.98,17,35,35,169,1,5.0,1.0,60,2999.0,No
1402963189435138622,Crown Heights,40.66664,-73.9479,Shared room in home,Shared room,2,2.0,2.0,253.87,30,60,90,365,0,,0.0,0,0.0,No
1403073945699702413,Upper West Side,40.78748642370003,-73.97312940435454,Entire rental unit,Entire home/apt,3,1.0,1.0,125.65,19,49,79,354,0,,0.0,0,0.0,Yes
1403081518465311024,Midtown,40.75219,-73.96914,Entire rental unit,Entire home/apt,3,1.0,2.0,162.07,0,12,33,107,5,4.6,0.47,255,41328.0,Yes
1403115358595551887,Upper East Side,40.77002143828917,-73.95649262700495,Entire rental unit,Entire home/apt,2,1.0,1.0,193.03,2,20,50,325,1,5.0,0.28,60,11582.0,Yes
1403518962343368348,Upper West Side,40.7966948,-73.9622776,Entire rental unit,Entire home/apt,4,2.0,1.0,304.2,0,21,51,276,2,3.0,0.19,120,36504.0,No
1403532520989551918,Hell's Kitchen,40.76433900000001,-73.99055589999999,Entire rental unit,Entire home/apt,4,2.0,2.0,339.23,0,0,11,286,0,,0.0,0,0.0,No
1403627737472440780,Bushwick,40.69976,-73.91764,Entire rental unit,Entire home/apt,2,1.0,1.0,138.6,0,0,0,225,0,,0.0,0,0.0,No
1403698200774884341,East Flatbush,40.6516386,-73.9441184,Entire rental unit,Entire home/apt,3,1.0,2.0,98.5,0,3,8,248,3,5.0,0.28,180,17730.0,Yes
1403725219627650992,Williamsburg,40.70510405641497,-73.93114947873762,Private room in rental unit,Private room,2,1.0,1.0,80.81,1,31,61,336,0,,0.0,0,0.0,No
1404232538875846507,Flatbush,40.6464450437151,-73.96502719916214,Private room in rental unit,Private room,2,1.0,1.0,183.35,28,58,88,363,0,,0.0,0,0.0,No
1404362436549019678,SoHo,40.72207,-74.00264,Entire loft,Entire home/apt,4,2.0,2.0,884.08,16,36,36,36,1,5.0,0.13,60,53045.0,Yes
1404403902815216178,Midtown,40.764814,-73.981406,Room in hotel,Private room,2,1.0,1.0,370.0,26,56,86,225,41,4.73,17.57,255,94350.0,No
1404404115356772901,Midtown,40.764814,-73.981406,Room in hotel,Private room,4,1.0,2.0,261.16,26,50,77,217,4,3.75,1.79,51,13319.0,No
1404405979988006826,Midtown,40.764814,-73.981406,Room in hotel,Private room,2,1.0,1.0,433.0,27,57,84,224,0,,0.0,0,0.0,No
1404441807636924465,Hell's Kitchen,40.76308,-73.99227,Entire rental unit,Entire home/apt,4,2.0,2.0,248.77,4,34,64,338,0,,0.0,0,0.0,No
1404474074983697358,Springfield Gardens,40.68136,-73.75538,Private room in home,Private room,2,1.0,2.0,180.5,26,54,84,359,17,4.82,1.28,154,27797.0,Yes
1404509946918350206,Kips Bay,40.7412328,-73.9816977,Entire condo,Entire home/apt,4,2.0,2.0,465.84,0,18,43,62,2,5.0,0.18,124,57764.0,No
1404524118266437529,Upper East Side,40.77388,-73.94806,Entire rental unit,Entire home/apt,5,2.0,2.0,314.67,3,33,63,338,2,4.0,0.19,120,37760.0,No
1404644214677850922,East Village,40.72798192389197,-73.98867580079164,Private room in rental unit,Private room,1,1.0,1.0,105.54,0,3,33,116,3,5.0,0.28,186,19630.0,Yes
1404935814898561635,Hell's Kitchen,40.759012051980406,-73.99196885973674,Room in hotel,Private room,2,1.0,1.0,351.0,4,14,31,249,23,4.96,1.77,243,85293.0,Yes
1404936354180707399,Chelsea,40.7498612,-73.9971794,Entire rental unit,Entire home/apt,2,1.0,2.0,169.0,15,31,47,186,13,4.77,1.35,166,28054.0,No
1404938560908728633,Gramercy,40.7347382,-73.98696149999999,Entire rental unit,Entire home/apt,3,1.0,2.0,270.0,14,30,37,149,14,4.36,1.42,179,48330.0,No
1404941838076962664,Hell's Kitchen,40.7580832,-73.9923878,Room in hotel,Private room,4,1.0,2.0,502.0,10,29,49,296,109,4.96,8.03,255,128010.0,Yes
1404943634051002267,Harlem,40.80293203272508,-73.95777676045572,Private room in rental unit,Private room,1,1.0,1.0,72.64,0,13,43,318,0,,0.0,0,0.0,No
1404944689000252282,Hell's Kitchen,40.7580832,-73.9923878,Room in hotel,Private room,4,1.0,2.0,756.0,10,34,64,332,72,4.93,5.39,255,192780.0,Yes
1384733959726184048,Chelsea,40.74238,-73.99949,Room in hotel,Private room,2,1.0,1.0,241.72,23,50,80,352,291,4.89,22.33,255,61639.0,Yes
1384734227803017103,Upper West Side,40.7937197,-73.9751524,Entire rental unit,Entire home/apt,1,1.0,1.0,103.68,1,11,21,212,2,4.5,0.16,60,6221.0,Yes
1384771028564802344,Murray Hill,40.74595825981265,-73.9767578901297,Entire rental unit,Entire home/apt,2,1.0,1.0,228.63,0,13,43,318,1,5.0,0.55,60,13718.0,No
1404948249588353094,Hell's Kitchen,40.7580832,-73.9923878,Room in hotel,Private room,4,1.0,2.0,695.0,8,34,64,315,110,4.97,8.27,255,177225.0,Yes
1404951014625260423,Hell's Kitchen,40.7580832,-73.9923878,Room in hotel,Private room,6,2.0,3.0,101.0,8,33,63,333,132,4.99,9.83,255,378165.0,Yes
1404952705824480866,Hell's Kitchen,40.7580832,-73.9923878,Room in hotel,Private room,8,3.0,4.0,949.25,8,25,50,296,132,4.96,10.0,255,242059.0,Yes
1404958685972713930,Morningside Heights,40.803125351781816,-73.95847073373093,Private room in rental unit,Private room,1,1.0,1.0,72.64,0,18,48,323,0,,0.0,0,0.0,No
1405037755406349260,Lower East Side,40.7197774,-73.9891608,Entire rental unit,Entire home/apt,4,2.0,2.0,322.67,0,10,40,315,2,3.5,0.23,120,38720.0,No
1405097724684955572,Greenpoint,40.73030573120076,-73.95201115644853,Entire rental unit,Entire home/apt,2,1.0,1.0,171.19,10,40,70,204,0,,0.0,0,0.0,No
1405111456169613423,Bedford-Stuyvesant,40.68154,-73.94329,Shared room in rental unit,Shared room,1,1.0,1.0,45.21,14,14,32,307,0,,0.0,0,0.0,No
1413970989997673803,Upper West Side,40.800474036736375,-73.96036774502603,Shared room in rental unit,Shared room,1,1.0,1.0,30.23,0,0,22,297,0,,0.0,0,0.0,No
1413983462642505812,Upper West Side,40.79957,-73.95947,Shared room in rental unit,Shared room,1,1.0,1.0,27.91,0,1,12,287,0,,0.0,0,0.0,No
1414042709212720304,Williamsburg,40.71311367100972,-73.96412703154543,Private room in rental unit,Private room,2,1.0,1.0,82.96,0,0,0,256,0,,0.0,0,0.0,No
1414555404890107318,Bergen Beach,40.62668147482433,-73.91292762004599,Private room in rental unit,Private room,4,3.0,1.0,531.0,0,21,51,51,6,4.5,0.49,77,40887.0,No
1414576493646394521,Kingsbridge,40.8739,-73.89995,Entire rental unit,Entire home/apt,2,1.0,3.0,79.92,0,0,12,237,0,,0.0,0,0.0,No
1414586348616601743,Glendale,40.7042749,-73.88170199999999,Private room in home,Private room,1,1.0,1.0,49.56,25,54,84,359,0,,0.0,0,0.0,Yes
1414653702439870992,Bushwick,40.70028590151848,-73.94112299135811,Private room in rental unit,Private room,1,1.0,1.0,49.8,0,5,35,310,0,,0.0,0,0.0,No
1414658652888343958,Morningside Heights,40.80153,-73.9601,Shared room in rental unit,Shared room,1,1.0,1.0,27.13,4,17,22,240,0,,0.0,0,0.0,No
1414668713987279509,Tribeca,40.72283460000001,-74.0084711,Entire condo,Entire home/apt,7,4.0,5.0,216.91500000000002,1,25,53,53,1,5.0,0.1,60,83408.0,Yes
1414669385030049123,Chinatown,40.71755,-74.00329,Entire rental unit,Entire home/apt,6,4.0,4.0,216.91500000000002,13,43,73,198,0,,0.0,0,0.0,Yes
1414693507551491558,Castle Hill,40.81665,-73.85066,Private room in townhouse,Private room,2,1.0,1.0,202.0,24,54,84,359,1,5.0,1.0,13,2626.0,Yes
1414708748865373858,Financial District,40.70561716542371,-74.00569143545974,Entire rental unit,Entire home/apt,4,1.0,1.0,972.0,16,43,57,262,59,4.88,4.72,255,247860.0,Yes
1414720290070174790,Upper West Side,40.78365760455843,-73.98089375740363,Entire rental unit,Entire home/apt,12,5.0,1.0,216.91500000000002,12,22,22,22,0,,0.0,0,0.0,Yes
1414728327286682158,Sheepshead Bay,40.58425516067377,-73.95451309080111,Entire condo,Entire home/apt,3,1.0,2.0,297.0,12,31,54,205,14,5.0,2.22,179,53163.0,No
1414822619795836935,Upper West Side,40.78564,-73.98097,Entire rental unit,Entire home/apt,6,2.0,1.0,216.91500000000002,0,0,0,0,0,,0.0,0,0.0,Yes
1405155283902197443,Greenwich Village,40.73193,-73.9916,Entire rental unit,Entire home/apt,4,3.0,3.0,553.1,14,19,38,294,0,,0.0,0,0.0,No
1405219060285604775,Upper West Side,40.790804278966114,-73.97436297424757,Entire rental unit,Entire home/apt,2,1.0,1.0,224.71,13,43,73,348,2,5.0,0.21,120,26965.0,No
1405278518105834738,Rockaway Beach,40.58789,-73.81431,Private room in home,Private room,1,1.0,1.0,106.78,30,60,90,269,0,,0.0,0,0.0,Yes
1405281923179358064,Bushwick,40.687385593130486,-73.91728576707679,Shared room in rental unit,Shared room,1,1.0,1.0,48.67,0,24,54,329,0,,0.0,0,0.0,No
1405317620045965983,Ozone Park,40.68372,-73.83776,Entire rental unit,Entire home/apt,2,1.0,1.0,128.83,0,27,57,167,4,5.0,0.32,180,23189.0,Yes
1405789936424534669,Chelsea,40.7487728,-73.99010249999999,Entire rental unit,Entire home/apt,2,1.0,1.0,216.91500000000002,6,36,66,115,0,,0.0,0,0.0,No
1405790799382135670,Chelsea,40.7487728,-73.99010249999999,Entire rental unit,Entire home/apt,2,1.0,1.0,216.91500000000002,0,0,0,1,0,,0.0,0,0.0,No
1384869017069410771,Greenwich Village,40.72962231251459,-73.99805925853573,Entire rental unit,Entire home/apt,4,2.0,2.0,264.3,29,59,89,364,3,5.0,0.28,180,47574.0,Yes
1384899193460350763,Bedford-Stuyvesant,40.68422329482056,-73.92110923745444,Private room in rental unit,Private room,2,1.0,1.0,61.01,29,59,89,364,0,,0.0,0,0.0,No
1384907803449419078,Bedford-Stuyvesant,40.68550279999999,-73.9195125,Private room in rental unit,Private room,2,1.0,1.0,61.01,29,59,89,364,0,,0.0,0,0.0,No
1384908805318576070,Bedford-Stuyvesant,40.68490400162069,-73.91855597716953,Private room in rental unit,Private room,2,1.0,1.0,61.01,29,59,89,364,0,,0.0,0,0.0,No
1384909886644381502,Bedford-Stuyvesant,40.68550279999999,-73.9195125,Private room in rental unit,Private room,2,1.0,1.0,61.01,25,55,85,360,0,,0.0,0,0.0,No
1384945909185490353,Bedford-Stuyvesant,40.69882745635446,-73.93937480655629,Private room in rental unit,Private room,1,1.0,1.0,51.87,13,43,73,348,0,,0.0,0,0.0,No
1384965112952491193,East Flatbush,40.658443643471934,-73.92788745352244,Entire townhouse,Entire home/apt,2,1.0,1.0,275.85,5,27,48,298,36,4.75,3.26,255,70342.0,Yes
1385448237489801735,Flatlands,40.62161205949063,-73.93714506179094,Entire rental unit,Entire home/apt,2,1.0,1.0,116.22,0,0,12,287,0,,0.0,0,0.0,No
1414827947273761768,Upper West Side,40.78422,-73.98034,Entire rental unit,Entire home/apt,6,3.0,1.0,216.91500000000002,0,0,0,0,0,,0.0,0,0.0,Yes
1415130317428720096,Bay Ridge,40.63247,-74.0173,Private room in rental unit,Private room,3,2.0,2.0,108.8,0,0,22,112,0,,0.0,0,0.0,No
1415249355515993446,Bedford-Stuyvesant,40.67974,-73.94319,Shared room in rental unit,Shared room,1,1.0,1.0,46.02,0,4,34,309,0,,0.0,0,0.0,No
1415337522096264363,St. Albans,40.69596341879661,-73.75910179031592,Private room in home,Private room,3,2.0,2.0,128.32,6,20,50,50,0,,0.0,0,0.0,Yes
1415423645697592865,Kips Bay,40.741751405657936,-73.98046427876146,Entire rental unit,Entire home/apt,2,1.0,1.0,216.91500000000002,0,0,0,0,0,,0.0,0,0.0,Yes
1415436524758093481,Upper West Side,40.78982693763851,-73.97702116709046,Entire rental unit,Entire home/apt,2,1.0,1.0,165.03,0,4,34,309,0,,0.0,0,0.0,No
1415475527184800970,Hell's Kitchen,40.76213,-73.995,Entire rental unit,Entire home/apt,2,1.0,1.0,210.05,0,17,47,292,2,5.0,0.21,120,25206.0,No
1385473646009886106,Upper East Side,40.7812014,-73.9530193,Entire rental unit,Entire home/apt,2,1.0,1.0,142.7,17,17,17,243,1,5.0,0.07,0,0.0,No
1385590840397601333,Midtown,40.7441,-73.98285,Entire rental unit,Entire home/apt,2,1.0,1.0,148.23,5,5,5,169,1,5.0,0.1,60,8894.0,No
1405984346544652908,Financial District,40.705275,-74.007506,Room in hotel,Private room,2,1.0,1.0,101.0,29,59,89,119,0,,0.0,0,0.0,Yes
1405984462843908510,Financial District,40.705275,-74.007506,Room in hotel,Private room,2,1.0,1.0,101.0,29,59,89,119,0,,0.0,0,0.0,Yes
1405986152800141529,Financial District,40.705275,-74.007506,Room in hotel,Private room,2,1.0,1.0,101.0,29,59,89,119,0,,0.0,0,0.0,Yes
1405988748754318086,Financial District,40.705275,-74.007506,Room in hotel,Private room,4,1.0,1.0,101.0,29,59,89,119,0,,0.0,0,0.0,Yes
1406028785737107413,Midtown,40.75347,-73.96678,Entire rental unit,Entire home/apt,4,2.0,3.0,940.25,23,53,83,358,1,5.0,0.09,60,56415.0,No
1406079361312129786,Upper East Side,40.77864795511847,-73.95473818914104,Private room in rental unit,Private room,1,1.0,1.0,235.06,28,58,88,363,0,,0.0,0,0.0,No
1406183260152120035,Brownsville,40.66539,-73.91853,Private room in home,Private room,6,3.0,3.0,514.0,4,12,24,240,42,4.95,4.38,255,131070.0,Yes
1385615504192377510,Midtown,40.74435,-73.98139,Entire rental unit,Entire home/apt,2,1.0,1.0,147.33,0,0,0,164,0,,0.0,0,0.0,No
1385662629263667327,East Harlem,40.7966834,-73.9477035,Private room in rental unit,Private room,2,1.0,1.0,83.33,0,0,12,287,1,1.0,0.08,60,5000.0,No
1385697279280910368,Harlem,40.82051034972005,-73.94610204315858,Entire rental unit,Entire home/apt,2,1.0,1.0,133.67,0,0,30,242,4,5.0,0.31,180,24061.0,Yes
1416121621615079941,Prospect-Lefferts Gardens,40.659359009894416,-73.94669233552962,Private room in home,Private room,2,1.0,1.0,80.2,13,43,73,348,1,5.0,0.11,60,4812.0,No
1406354850942539014,Upper West Side,40.7967252,-73.96235659999999,Entire rental unit,Entire home/apt,4,2.0,2.0,243.37,0,30,60,187,3,4.0,0.27,180,43807.0,No
1406385137935101339,Chelsea,40.7381689,-73.9970633,Entire rental unit,Entire home/apt,4,2.0,2.0,216.91500000000002,0,5,35,310,0,,0.0,0,0.0,No
1406456984207634500,Midtown,40.7611,-73.9696,Room in hotel,Private room,2,1.0,1.0,275.0,30,56,86,338,34,4.41,2.79,255,70125.0,Unknown
1406487943962941790,Long Island City,40.75608877338824,-73.93715764115743,Entire rental unit,Entire home/apt,2,1.0,1.0,161.53,29,59,89,364,1,5.0,0.12,60,9692.0,Yes
1406610300082102076,Financial District,40.70724,-74.00231,Room in hotel,Private room,2,1.0,1.0,573.0,20,47,77,286,3,4.33,0.36,38,21774.0,No
1406610379414671869,Financial District,40.70867308946842,-74.00237646094745,Room in hotel,Private room,2,1.0,1.0,101.0,19,49,79,288,0,,0.0,0,0.0,No
1406610534243729388,Financial District,40.70737,-74.00216,Room in hotel,Private room,2,1.0,1.0,101.0,16,45,75,282,0,,0.0,0,0.0,No
1406612232355694858,Financial District,40.70901,-74.00061,Room in hotel,Private room,4,2.0,2.0,101.0,17,40,70,273,0,,0.0,0,0.0,No
1428281184578719792,Rosedale,40.65439,-73.7345,Private room in home,Private room,1,1.0,1.0,229.0,30,60,90,365,4,4.75,0.35,51,11679.0,Yes
1428296699177996019,Bushwick,40.69395012823441,-73.91225562779083,Entire rental unit,Entire home/apt,5,2.0,1.0,216.91500000000002,0,0,0,0,1,5.0,0.11,60,0.0,Yes
1428319198816668262,Bushwick,40.69257968340616,-73.91214436569749,Entire rental unit,Entire home/apt,3,1.0,1.0,216.91500000000002,0,0,0,0,1,5.0,0.09,60,0.0,Yes
1428563936017811568,East New York,40.65585766214306,-73.88031696517629,Private room in home,Private room,2,1.0,1.0,101.0,30,60,90,295,0,,0.0,0,0.0,No
1428935061496120605,Chelsea,40.75108,-73.99687,Entire rental unit,Entire home/apt,1,1.0,1.0,81.4,0,0,7,232,4,5.0,0.42,240,19536.0,Yes
1428971047389327310,Harlem,40.8255688472571,-73.94653061722231,Entire home,Entire home/apt,16,11.0,1.0,216.91500000000002,0,0,0,0,0,,0.0,0,0.0,Yes
1429045756827119601,Hell's Kitchen,40.75941249141621,-73.98988882756,Entire home,Entire home/apt,1,1.0,1.0,75.28,0,4,7,113,2,5.0,0.19,120,9034.0,Yes
1429150932363030784,Bedford-Stuyvesant,40.6799052386874,-73.92753068357706,Entire rental unit,Entire home/apt,3,1.0,1.0,216.91500000000002,15,24,44,44,3,5.0,0.34,180,0.0,Yes
1429444642169000049,Midtown,40.7550775,-73.9810571,Entire rental unit,Entire home/apt,5,2.0,2.0,639.06,2,15,40,162,61,4.74,4.96,255,162960.0,No
1429455310388772010,Jackson Heights,40.74935869999999,-73.8792776,Private room in home,Private room,1,1.0,1.0,101.0,25,33,33,33,1,5.0,0.09,60,0.0,Yes
1429480999073478797,West Village,40.73665383955348,-74.00148509519195,Entire rental unit,Entire home/apt,2,1.0,1.0,261.9,0,18,48,323,2,5.0,0.98,120,31428.0,No
1429794057463858871,Harlem,40.8239,-73.95567,Private room in rental unit,Private room,1,1.0,1.0,101.0,0,0,0,0,1,5.0,0.11,60,0.0,No
1430407400138248992,Bayside,40.76339,-73.77283,Private room in home,Private room,2,1.0,1.0,176.67,14,44,74,163,8,5.0,0.67,102,18020.0,No
1430414049285271369,Canarsie,40.64539995424995,-73.89701021606582,Entire home,Entire home/apt,2,1.0,1.0,80.4,23,52,82,357,1,5.0,0.25,60,4824.0,Yes
1430429710727477685,DUMBO,40.7032314,-73.98490970000002,Entire rental unit,Entire home/apt,6,4.0,1.0,443.0,26,56,66,66,0,,0.0,0,0.0,No
1415588629032970938,Woodside,40.74425,-73.90682,Private room in condo,Private room,1,1.0,1.0,66.77,30,60,90,90,0,,0.0,0,0.0,No
1415594423422775209,East Flatbush,40.6531,-73.94346,Private room in home,Private room,2,2.0,1.0,137.46,30,60,90,365,0,,0.0,0,0.0,No
1415779244135051689,Long Island City,40.7448913,-73.9568419,Entire rental unit,Entire home/apt,2,1.0,1.0,216.91500000000002,0,0,0,257,0,,0.0,0,0.0,No
1415779809419580048,Upper West Side,40.7720954,-73.9801811,Entire rental unit,Entire home/apt,2,1.0,1.0,216.91500000000002,2,2,2,2,0,,0.0,0,0.0,No
1415811422144309130,Lower East Side,40.71235,-73.98583,Entire rental unit,Entire home/apt,4,1.0,4.0,201.21,30,60,90,365,0,,0.0,0,0.0,No
1415904760240240190,Financial District,40.70959,-74.00874,Room in hotel,Hotel room,2,1.0,1.0,356.81,12,30,58,324,0,,0.0,0,0.0,No
1415905358553324477,Theater District,40.7608161,-73.9860025,Entire rental unit,Entire home/apt,2,1.0,1.0,216.91500000000002,0,0,21,296,0,,0.0,0,0.0,No
1415905948026022244,Theater District,40.7608161,-73.9860025,Entire rental unit,Entire home/apt,4,2.0,1.0,216.91500000000002,0,0,0,0,0,,0.0,0,0.0,No
1415910275289852791,Cambria Heights,40.69173,-73.73276,Entire rental unit,Entire home/apt,4,1.0,2.0,216.91500000000002,30,60,90,365,0,,0.0,0,0.0,No
1415916235132452837,Financial District,40.70959,-74.00874,Room in hotel,Hotel room,2,1.0,1.0,252.81,16,33,52,306,0,,0.0,0,0.0,No
1415923607439958412,Financial District,40.70959,-74.00874,Room in hotel,Hotel room,2,1.0,1.0,356.81,12,30,58,324,0,,0.0,0,0.0,No
1415923612343980107,Financial District,40.70959,-74.00874,Room in hotel,Hotel room,4,1.0,2.0,584.01,8,18,40,306,0,,0.0,0,0.0,No
1415923615360309112,Financial District,40.70959,-74.00874,Room in hotel,Hotel room,2,1.0,1.0,252.81,16,33,52,306,0,,0.0,0,0.0,No
1415933043250789397,Financial District,40.70959,-74.00874,Room in hotel,Private room,2,1.0,1.0,294.41,24,54,84,358,0,,0.0,0,0.0,No
1415937583915633838,Harlem,40.80460810955382,-73.95120183229801,Private room in rental unit,Private room,2,1.0,2.0,326.95,19,44,67,223,15,5.0,1.72,192,62774.0,Yes
1416136788796629482,Prospect-Lefferts Gardens,40.6573311103228,-73.94593916084487,Private room in home,Private room,2,1.0,1.0,80.2,13,43,73,348,1,5.0,0.28,60,4812.0,No
1416226779478031595,Crown Heights,40.6731807,-73.9532565,Private room in rental unit,Private room,1,4.0,1.0,60.67,0,12,42,317,0,,0.0,0,0.0,No
1416240466465697446,Clinton Hill,40.6896397,-73.96881259999999,Private room in rental unit,Private room,1,5.0,1.0,66.2,0,12,42,317,0,,0.0,0,0.0,No
1416257356077724053,Flushing,40.7233593719551,-73.80991025540824,Private room in rental unit,Private room,1,1.0,1.0,481.19,23,53,83,358,0,,0.0,0,0.0,No
1416344416736576270,Cypress Hills,40.6795002,-73.88949149999999,Private room in home,Private room,2,1.0,1.0,88.57,28,58,88,88,0,,0.0,0,0.0,No
1430548108982598861,Bushwick,40.69415,-73.9246,Private room in condo,Private room,2,2.0,2.0,297.0,0,0,0,85,0,,0.0,0,0.0,No
1430649802499748708,East Flatbush,40.6398499,-73.93664179999999,Entire rental unit,Entire home/apt,4,1.0,3.0,110.62,0,0,0,165,0,,0.0,0,0.0,No
1430810758028525018,East New York,40.6752568,-73.8794049,Private room in home,Private room,2,1.0,1.0,228.0,26,52,82,171,56,5.0,6.06,255,58140.0,Yes
1431064727614894765,Flushing,40.75495974377695,-73.81751256594548,Entire rental unit,Entire home/apt,3,1.0,1.0,132.68,30,60,90,365,1,5.0,0.1,60,7961.0,Yes
